Stamp,File Path,Using circle,Using arrow,Number of people,Number of people in group,Group radius,Distance to group,Robot within group?,Robot facing group?,Robot work radius,Distance to closest human,Distance to 2nd closest human,Distance to 3rd closest human,Direction to closest human,Direction to 2nd closest human,Direction to 3rd closest human,Direction from closest human to robot,Robot facing closest human?,Robot facing 2nd closest human?,Robot facing 3rd closest human?,Closest human facing robot?,2nd closest human facing robot?,3d closest human facing robot?,Number of children,Distance to closest child,Number of animals,Distance to closest animal,Number of people sitting/laying in sofa?,Music playing?,Number of agents in scene,PosRot1,PosRot2,PosRot3,PosRot4,PosRot5,PosRot6,PosRot7,PosRot8,PosRot9,PosRot10,PosRot11,PosRotPepper,
949,data/screenshots/949_1_0_6_4_0.6073819_3.717245_0_0_2.871185_3.142254_3.320668_3.58465_183.2812_217.9152_170.6862_200.5054_0_0_0_0_1_0_1_3.320668_0_0_7.png,1,0,6,4,0.6073819,3.717245,0,0,2.871185,3.142254,3.320668,3.58465,183.2812,217.9152,170.6862,200.5054,0,0,0,0,1,0,1,3.320668,0,50,0,0,7,"(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0)","(-3.4, -0.9, -2.5) (0.0, -0.7, 0.0, 0.7)","(-4.0, -0.9, -3.1) (0.0, 0.0, 0.0, 1.0)","(-4.6, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7)","(-3.2, -0.9, -4.2) (0.0, 0.8, 0.0, -0.6)",_,_,_,"(-5.7, -0.9, -4.1) (0.0, 0.5, 0.0, -0.9)",_,_,"(-7.6, -0.9, -1.4) (0.0, 0.6, 0.0, -0.8)",
950,data/screenshots/950_1_0_2_4_0.6566082_1.62897_0_0_1.299557_1.099206_1.434386_2.02778_163.3312_203.6741_163.499_134.6335_0_0_0_0_0_1_0_50_1_0_6.png,1,0,2,4,0.6566082,1.62897,0,0,1.299557,1.099206,1.434386,2.02778,163.3312,203.6741,163.499,134.6335,0,0,0,0,0,1,0,50,1,1.755995,0,0,6,"(-3.0, -0.9, -2.3) (0.0, 1.0, 0.0, 0.0)","(-2.3, -0.9, -3.0) (0.0, -0.7, 0.0, 0.7)","(-3.0, -0.9, -3.7) (0.0, 0.0, 0.0, 1.0)","(-3.7, -0.9, -3.0) (0.0, 0.7, 0.0, 0.7)",_,_,_,_,_,_,"(-3.2, -0.9, -3.2) (0.0, 0.5, 0.0, -0.9)","(-3.8, -0.9, -1.6) (0.0, 0.2, 0.0, -1.0)",
951,data/screenshots/951_1_0_5_0_50_50_0_0_1.964518_0.925522_1.316623_1.420972_14.86128_313.2452_280.7024_234.8377_1_0_0_0_0_0_0_50_0_0_6.png,1,0,5,0,50,50,0,0,1.964518,0.925522,1.316623,1.420972,14.86128,313.2452,280.7024,234.8377,1,0,0,0,0,0,0,50,0,50,0,0,6,"(-2.8, -0.9, -2.9) (0.0, 0.8, 0.0, 0.6)","(-5.8, -0.9, -5.0) (0.0, 1.0, 0.0, 0.0)","(-2.8, -0.9, -2.0) (0.0, 0.3, 0.0, -0.9)","(-4.3, -0.9, -3.7) (0.0, 0.9, 0.0, 0.4)","(-3.1, -0.9, -3.6) (0.0, 0.9, 0.0, -0.4)",_,_,_,_,_,_,"(-4.2, -0.9, -2.8) (0.0, 1.0, 0.0, 0.0)",
952,data/screenshots/952_0_1_6_0_50_50_0_0_0_0.9448911_1.576231_3.149875_263.7991_161.4393_173.5521_12.02074_0_0_0_1_0_0_0_50_1_0_8.png,0,1,6,0,50,50,0,0,0,0.9448911,1.576231,3.149875,263.7991,161.4393,173.5521,12.02074,0,0,0,1,0,0,0,50,1,0.5166906,0,0,8,"(-3.9, -0.9, -2.9) (0.0, 1.0, 0.0, -0.2)","(-7.7, -0.9, -2.4) (0.0, 0.4, 0.0, 0.9)","(-7.0, -0.9, -2.0) (0.0, 0.4, 0.0, 0.9)","(-5.8, -0.9, -3.1) (0.0, 0.2, 0.0, -1.0)","(-7.3, -0.9, -0.1) (0.0, 0.6, 0.0, -0.8)","(-7.6, -0.9, -0.4) (0.0, 1.0, 0.0, -0.2)",_,_,_,_,"(-4.9, -0.9, -3.6) (0.0, 0.3, 0.0, 1.0)","(-4.4, -0.9, -3.7) (0.0, 0.9, 0.0, 0.4)",
953,data/screenshots/953_0_1_5_0_50_50_0_0_0_1.006124_1.08883_3.116037_319.2831_39.86093_233.6204_137.944_0_1_0_0_0_0_0_50_0_0_6.png,0,1,5,0,50,50,0,0,0,1.006124,1.08883,3.116037,319.2831,39.86093,233.6204,137.944,0,1,0,0,0,0,0,50,0,50,0,0,6,"(-2.9, -0.9, -3.1) (0.0, 1.0, 0.0, -0.2)","(-6.6, -0.9, -5.0) (0.0, 0.3, 0.0, 1.0)","(-8.4, -0.9, -2.3) (0.0, 0.6, 0.0, -0.8)","(-8.0, -0.9, -1.0) (0.0, 1.0, 0.0, -0.2)","(-5.3, -0.9, -4.7) (0.0, 0.4, 0.0, 0.9)",_,_,_,_,_,_,"(-7.5, -0.9, -2.0) (0.0, -0.6, 0.0, 0.8)",
954,data/screenshots/954_0_1_2_0_50_50_0_0_0_2.894552_4.54907_50_337.0528_352.6975_1000_1000_1_1_0_0_0_0_0_50_0_2_3.png,0,1,2,0,50,50,0,0,0,2.894552,4.54907,50,337.0528,352.6975,1000,1000,1,1,0,0,0,0,0,50,0,50,2,0,3,_,_,_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,_,_,"(-2.9, -0.9, -3.8) (0.0, -0.3, 0.0, 1.0)",
955,data/screenshots/955_0_1_5_0_50_50_0_0_0_0.574744_3.734941_3.984047_143.6774_138.2764_169.5133_211.2521_0_0_0_0_1_0_0_50_1_0_7.png,0,1,5,0,50,50,0,0,0,0.574744,3.734941,3.984047,143.6774,138.2764,169.5133,211.2521,0,0,0,0,1,0,0,50,1,4.97078,0,0,7,"(-7.3, -0.9, -1.6) (0.0, 0.5, 0.0, 0.9)","(-4.1, -0.9, -1.3) (0.0, 0.9, 0.0, -0.5)","(-3.1, -0.9, -3.5) (0.0, 0.2, 0.0, 1.0)","(-4.3, -0.9, -3.4) (0.0, 1.0, 0.0, 0.2)","(-4.0, -0.9, -4.3) (0.0, 0.8, 0.0, -0.5)",_,_,_,_,_,"(-3.0, -0.9, -2.7) (0.0, 1.0, 0.0, 0.0)","(-7.8, -0.9, -1.6) (0.0, -0.4, 0.0, 0.9)",
956,data/screenshots/956_1_0_3_0_50_50_0_0_0.747786_0.4282055_2.435976_3.309656_355.4333_332.084_6.204903_120.5212_1_1_1_0_0_0_0_50_0_2_4.png,1,0,3,0,50,50,0,0,0.747786,0.4282055,2.435976,3.309656,355.4333,332.084,6.204903,120.5212,1,1,1,0,0,0,0,50,0,50,2,0,4,"(-7.7, -0.9, -0.5) (0.0, 1.0, 0.0, 0.1)",_,_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,_,_,"(-8.1, -0.9, -0.3) (0.0, 0.8, 0.0, 0.5)",
957,data/screenshots/957_1_0_3_0_50_50_0_0_0.5279903_1.959858_4.989781_5.181731_271.5296_333.9289_327.0475_240.8225_0_1_1_0_0_0_0_50_0_0_4.png,1,0,3,0,50,50,0,0,0.5279903,1.959858,4.989781,5.181731,271.5296,333.9289,327.0475,240.8225,0,1,1,0,0,0,0,50,0,50,0,0,4,"(-7.0, -0.9, -0.8) (0.0, 0.2, 0.0, -1.0)","(-3.2, -0.9, -3.0) (0.0, 0.3, 0.0, -1.0)","(-2.9, -0.9, -2.4) (0.0, 0.0, 0.0, 1.0)",_,_,_,_,_,_,_,_,"(-8.1, -0.9, -2.4) (0.0, 0.9, 0.0, 0.5)",
958,data/screenshots/958_1_0_6_0_50_50_0_0_1.491238_1.883085_2.129199_3.090479_173.5341_240.4383_274.2384_341.8744_0_0_0_1_0_0_1_3.090479_0_2_7.png,1,0,6,0,50,50,0,0,1.491238,1.883085,2.129199,3.090479,173.5341,240.4383,274.2384,341.8744,0,0,0,1,0,0,1,3.090479,0,50,2,0,7,"(-7.4, -0.9, -0.1) (0.0, 0.9, 0.0, 0.3)","(-6.1, -0.9, -4.2) (0.0, 0.8, 0.0, 0.6)","(-7.7, -0.9, -0.9) (0.0, 1.0, 0.0, 0.2)",_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)","(-4.0, -0.9, -0.9) (0.0, 0.0, 0.0, 1.0)",_,_,"(-4.2, -0.9, -3.9) (0.0, 0.7, 0.0, 0.7)",
959,data/screenshots/959_1_0_5_0_50_50_0_0_2.281648_0.4514659_2.716924_3.071263_313.6373_120.4372_93.91187_149.416_0_0_0_0_0_0_2_2.716924_1_0_7.png,1,0,5,0,50,50,0,0,2.281648,0.4514659,2.716924,3.071263,313.6373,120.4372,93.91187,149.416,0,0,0,0,0,0,2,2.716924,1,1.356646,0,0,7,"(-7.7, -0.9, -0.7) (0.0, 0.6, 0.0, 0.8)","(-5.9, -0.9, -3.7) (0.0, 0.4, 0.0, -0.9)","(-2.7, -0.9, -2.5) (0.0, 1.0, 0.0, 0.3)",_,_,_,_,_,"(-2.8, -0.9, -3.8) (0.0, 0.8, 0.0, 0.6)","(-7.1, -0.9, -1.0) (0.0, 0.1, 0.0, 1.0)","(-4.8, -0.9, -5.0) (0.0, 0.7, 0.0, -0.7)","(-5.5, -0.9, -3.8) (0.0, -0.3, 0.0, 1.0)",
960,data/screenshots/960_1_0_3_0_50_50_0_0_1.537162_2.512056_2.772624_3.778242_88.13327_5.540329_33.8021_248.3491_0_1_1_0_0_0_0_50_0_2_4.png,1,0,3,0,50,50,0,0,1.537162,2.512056,2.772624,3.778242,88.13327,5.540329,33.8021,248.3491,0,1,1,0,0,0,0,50,0,50,2,0,4,"(-8.3, -0.9, -2.5) (0.0, 0.8, 0.0, 0.6)",_,_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,_,_,"(-8.4, -0.9, 0.0) (0.0, 0.7, 0.0, 0.7)",
961,data/screenshots/961_0_1_3_0_50_50_0_0_0_0.9655364_3.520077_4.64052_73.87336_15.47494_24.04502_208.8913_0_1_1_0_0_0_0_50_0_0_4.png,0,1,3,0,50,50,0,0,0,0.9655364,3.520077,4.64052,73.87336,15.47494,24.04502,208.8913,0,1,1,0,0,0,0,50,0,50,0,0,4,"(-5.3, -0.9, -4.5) (0.0, 0.9, 0.0, 0.4)","(-8.1, -0.9, -1.5) (0.0, 1.0, 0.0, 0.1)","(-5.5, -0.9, -3.2) (0.0, 0.2, 0.0, 1.0)",_,_,_,_,_,_,_,_,"(-7.8, -0.9, -0.5) (0.0, 0.9, 0.0, 0.5)",
962,data/screenshots/962_1_0_4_3_0.876051_0_1_1_1.280621_0.8760508_0.8760508_0.8760509_10.00001_130_250_0_1_0_0_1_1_0_0_50_1_0_6.png,1,0,4,3,0.876051,0,1,1,1.280621,0.8760508,0.8760508,0.8760509,10.00001,130,250,0,1,0,0,1,1,0,0,50,1,3.264575,0,0,6,"(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0)","(-4.7, -0.9, -4.4) (0.0, -0.5, 0.0, 0.9)","(-6.3, -0.9, -4.4) (0.0, 0.5, 0.0, 0.9)","(-3.8, -0.9, -2.9) (0.0, 0.8, 0.0, 0.5)",_,_,_,_,_,_,"(-8.0, -0.9, -2.0) (0.0, 0.7, 0.0, -0.7)","(-5.5, -0.9, -4.0) (0.0, 0.8, 0.0, 0.6)",
963,data/screenshots/963_1_0_3_0_50_50_1_0_0.6581246_0.4469592_2.214637_4.064507_82.67133_308.7266_332.8241_178.6713_0_0_1_0_0_0_0_50_0_0_4.png,1,0,3,0,50,50,1,0,0.6581246,0.4469592,2.214637,4.064507,82.67133,308.7266,332.8241,178.6713,0,0,1,0,0,0,0,50,0,50,0,0,4,"(-4.2, -0.9, -2.9) (0.0, 1.0, 0.0, 0.1)","(-6.0, -0.9, -4.2) (0.0, 0.9, 0.0, -0.5)","(-4.1, -0.9, -0.4) (0.0, 0.3, 0.0, -1.0)",_,_,_,_,_,_,_,_,"(-3.8, -0.9, -0.7) (0.0, 0.9, 0.0, -0.5)",
964,data/screenshots/964_1_0_4_0_50_50_1_0_1.547436_0.7634478_1.578173_1.896414_288.5894_246.8682_90.9118_75.26074_0_0_0_0_1_0_1_0.7634478_0_0_5.png,1,0,4,0,50,50,1,0,1.547436,0.7634478,1.578173,1.896414,288.5894,246.8682,90.9118,75.26074,0,0,0,0,1,0,1,0.7634478,0,50,0,0,5,"(-2.7, -0.9, -2.6) (0.0, 0.8, 0.0, 0.6)","(-7.5, -0.9, -2.3) (0.0, 0.6, 0.0, 0.8)","(-5.0, -0.9, -5.1) (0.0, 0.2, 0.0, 1.0)",_,_,_,_,_,"(-4.9, -0.9, -4.0) (0.0, 0.0, 0.0, -1.0)",_,_,"(-4.2, -0.9, -3.7) (0.0, -0.3, 0.0, 0.9)",
965,data/screenshots/965_0_1_3_0_50_50_1_0_0_3.111874_4.552606_4.614362_273.0241_230.371_222.5651_259.2848_0_0_0_0_0_0_0_50_0_0_4.png,0,1,3,0,50,50,1,0,0,3.111874,4.552606,4.614362,273.0241,230.371,222.5651,259.2848,0,0,0,0,0,0,0,50,0,50,0,0,4,"(-3.2, -0.9, -2.8) (0.0, 0.8, 0.0, -0.6)","(-6.2, -0.9, -3.4) (0.0, 0.7, 0.0, 0.7)","(-2.8, -0.9, -2.3) (0.0, 0.6, 0.0, 0.8)",_,_,_,_,_,_,_,_,"(-7.0, -0.9, -0.4) (0.0, -0.8, 0.0, 0.6)",
966,data/screenshots/966_1_0_4_0_50_50_1_0_1.224861_1.943748_2.799973_2.883535_200.0671_40.29494_148.1258_266.1208_0_1_0_0_0_0_0_50_0_1_5.png,1,0,4,0,50,50,1,0,1.224861,1.943748,2.799973,2.883535,200.0671,40.29494,148.1258,266.1208,0,1,0,0,0,0,0,50,0,50,1,0,5,"(-3.2, -0.9, -4.1) (0.0, 0.6, 0.0, 0.8)","(-6.3, -0.9, -4.3) (0.0, 0.5, 0.0, 0.9)","(-7.2, -0.9, -1.9) (0.0, 0.6, 0.0, -0.8)",_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)",_,_,_,_,"(-4.4, -0.9, -1.5) (0.0, 0.8, 0.0, 0.5)",
967,data/screenshots/967_0_1_4_0_50_50_1_0_0_2.396865_3.140703_4.229369_128.5137_165.4188_152.6044_311.4973_0_0_0_0_0_0_0_50_0_2_5.png,0,1,4,0,50,50,1,0,0,2.396865,3.140703,4.229369,128.5137,165.4188,152.6044,311.4973,0,0,0,0,0,0,0,50,0,50,2,0,5,"(-2.8, -0.9, -2.9) (0.0, 0.4, 0.0, 0.9)","(-3.9, -0.9, -1.8) (0.0, 0.2, 0.0, -1.0)",_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,_,_,"(-8.0, -0.9, -0.6) (-0.2, -0.4, -0.1, 0.9)",
968,data/screenshots/968_0_1_3_0_50_50_1_0_0_2.260301_3.261751_4.541722_268.8212_231.15_296.8099_113.1329_0_0_0_0_0_0_0_50_0_0_4.png,0,1,3,0,50,50,1,0,0,2.260301,3.261751,4.541722,268.8212,231.15,296.8099,113.1329,0,0,0,0,0,0,0,50,0,50,0,0,4,"(-2.6, -0.9, -2.4) (0.0, 0.7, 0.0, 0.7)","(-5.4, -0.9, -3.0) (0.0, 0.7, 0.0, 0.7)","(-7.0, -0.9, -1.8) (0.0, 0.1, 0.0, 1.0)",_,_,_,_,_,_,_,_,"(-6.4, -0.9, -5.0) (0.0, 0.9, 0.0, 0.5)",
969,data/screenshots/969_1_0_1_0_50_50_1_0_2.335762_1.504837_50_50_121.3876_1000_1000_228.8493_0_0_0_0_0_0_0_50_0_0_2.png,1,0,1,0,50,50,1,0,2.335762,1.504837,50,50,121.3876,1000,1000,228.8493,0,0,0,0,0,0,0,50,0,50,0,0,2,"(-2.9, -0.9, -2.8) (0.0, 0.5, 0.0, 0.9)",_,_,_,_,_,_,_,_,_,_,"(-4.3, -0.9, -2.3) (0.0, -0.1, 0.0, 1.0)",
970,data/screenshots/970_1_0_1_0_50_50_1_0_2.352878_0.5101215_50_50_251.6969_1000_1000_137.5461_0_0_0_0_0_0_0_50_0_0_2.png,1,0,1,0,50,50,1,0,2.352878,0.5101215,50,50,251.6969,1000,1000,137.5461,0,0,0,0,0,0,0,50,0,50,0,0,2,"(-3.0, -0.9, -2.6) (0.0, 0.4, 0.0, 0.9)",_,_,_,_,_,_,_,_,_,_,"(-3.0, -0.9, -3.1) (0.0, 0.8, 0.0, 0.6)",
971,data/screenshots/971_0_1_0_0_50_50_1_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png,0,1,0,0,50,50,1,0,0,50,50,50,1000,1000,1000,1000,0,0,0,0,0,0,0,50,0,50,0,0,1,_,_,_,_,_,_,_,_,_,_,_,"(-2.9, -0.9, -3.3) (0.0, 0.0, 0.0, 1.0)",
972,data/screenshots/972_0_1_3_0_50_50_1_0_0_1.356848_2.181369_2.373528_133.701_90.74582_54.14563_77.2471_0_0_0_0_0_0_0_50_1_0_5.png,0,1,3,0,50,50,1,0,0,1.356848,2.181369,2.373528,133.701,90.74582,54.14563,77.2471,0,0,0,0,0,0,0,50,1,0.8936473,0,0,5,"(-2.9, -0.9, -2.8) (0.0, 0.8, 0.0, -0.6)","(-2.8, -0.9, -4.2) (0.0, 0.7, 0.0, 0.7)","(-4.0, -0.9, -5.0) (0.0, 0.9, 0.0, -0.5)",_,_,_,_,_,_,_,"(-5.3, -0.9, -4.9) (0.0, 0.9, 0.0, -0.5)","(-4.9, -0.9, -4.0) (0.0, 0.0, 0.0, 1.0)",
973,data/screenshots/973_1_0_1_0_50_50_1_0_2.729075_0.6317747_50_50_195.3533_1000_1000_72.60036_0_0_0_0_0_0_1_0.6317747_0_0_2.png,1,0,1,0,50,50,1,0,2.729075,0.6317747,50,50,195.3533,1000,1000,72.60036,0,0,0,0,0,0,1,0.6317747,0,50,0,0,2,_,_,_,_,_,_,_,_,"(-5.8, -0.9, -4.3) (0.0, 0.6, 0.0, 0.8)",_,_,"(-5.5, -0.9, -4.9) (0.0, 0.9, 0.0, 0.4)",
974,data/screenshots/974_1_0_6_0_50_50_1_0_1.730189_0.8722461_1.81005_2.050878_24.57788_279.9108_26.92114_223.1783_1_0_1_0_1_0_0_50_0_0_7.png,1,0,6,0,50,50,1,0,1.730189,0.8722461,1.81005,2.050878,24.57788,279.9108,26.92114,223.1783,1,0,1,0,1,0,0,50,0,50,0,0,7,"(-5.6, -0.9, -3.3) (0.0, 0.0, 0.0, 1.0)","(-6.3, -0.9, -4.2) (0.0, 0.3, 0.0, 0.9)","(-8.0, -0.9, -0.5) (0.0, 0.7, 0.0, -0.7)","(-3.9, -0.9, -0.7) (0.0, 1.0, 0.0, 0.2)","(-3.9, -0.9, -1.8) (0.0, 0.4, 0.0, -0.9)","(-8.4, -0.9, -1.7) (0.0, 1.0, 0.0, 0.0)",_,_,_,_,_,"(-3.9, -0.9, -2.7) (0.0, -0.2, 0.0, 1.0)",
975,data/screenshots/975_0_1_4_0_50_50_1_0_0_0.8732426_1.485336_3.526552_58.40735_247.7394_298.319_59.58562_0_0_0_0_1_1_1_3.526552_0_0_5.png,0,1,4,0,50,50,1,0,0,0.8732426,1.485336,3.526552,58.40735,247.7394,298.319,59.58562,0,0,0,0,1,1,1,3.526552,0,50,0,0,5,"(-6.2, -0.9, -4.6) (0.0, 1.0, 0.0, -0.2)","(-4.2, -0.9, -3.4) (0.0, 1.0, 0.0, 0.0)","(-7.3, -0.9, -0.1) (0.0, 0.8, 0.0, 0.5)",_,_,_,_,_,"(-8.1, -0.9, -2.4) (0.0, 0.6, 0.0, 0.8)",_,_,"(-4.9, -0.9, -3.9) (0.0, 0.0, 0.0, 1.0)",
976,data/screenshots/976_0_1_6_0_50_50_1_0_0_0.557347_0.7175434_1.431862_143.5454_79.11819_88.45667_168.0426_0_0_0_0_0_1_0_50_0_0_7.png,0,1,6,0,50,50,1,0,0,0.557347,0.7175434,1.431862,143.5454,79.11819,88.45667,168.0426,0,0,0,0,0,1,0,50,0,50,0,0,7,"(-3.9, -0.9, -3.5) (0.0, 1.0, 0.0, -0.1)","(-5.5, -0.9, -3.0) (0.0, 0.5, 0.0, -0.9)","(-7.9, -0.9, -0.7) (0.0, 0.8, 0.0, 0.5)","(-5.6, -0.9, -4.2) (0.0, 0.7, 0.0, 0.7)","(-4.0, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7)","(-5.9, -0.9, -3.7) (0.0, 0.6, 0.0, 0.8)",_,_,_,_,_,"(-6.1, -0.9, -4.3) (0.0, -0.5, 0.0, 0.8)",
977,data/screenshots/977_0_1_4_0_50_50_1_0_0_1.291736_4.48941_4.616974_202.1723_282.2883_290.1935_300.7878_0_0_0_0_1_0_0_50_0_0_5.png,0,1,4,0,50,50,1,0,0,1.291736,4.48941,4.616974,202.1723,282.2883,290.1935,300.7878,0,0,0,0,1,0,0,50,0,50,0,0,5,"(-4.0, -0.9, -4.2) (0.0, 0.7, 0.0, 0.7)","(-7.7, -0.9, -0.6) (0.0, 0.7, 0.0, 0.7)","(-7.0, -0.9, -0.5) (0.0, 0.7, 0.0, 0.7)","(-7.2, -0.9, -1.1) (0.0, 1.0, 0.0, 0.3)",_,_,_,_,_,_,_,"(-3.2, -0.9, -3.1) (0.0, 0.1, 0.0, 1.0)",
978,data/screenshots/978_1_0_2_0_50_50_1_0_2.637938_4.985611_5.399575_50_17.26364_19.16296_1000_131.1673_1_1_0_0_0_0_1_5.399575_1_0_4.png,1,0,2,0,50,50,1,0,2.637938,4.985611,5.399575,50,17.26364,19.16296,1000,131.1673,1,1,0,0,0,0,1,5.399575,1,4.443522,0,0,4,"(-7.4, -0.9, -0.8) (0.0, 0.0, 0.0, 1.0)",_,_,_,_,_,_,_,"(-7.6, -0.9, -0.3) (0.0, 0.8, 0.0, -0.5)",_,"(-7.2, -0.9, -1.3) (0.0, 0.6, 0.0, 0.8)","(-3.8, -0.9, -4.2) (0.0, -0.5, 0.0, 0.9)",
979,data/screenshots/979_0_1_7_0_50_50_1_0_0_0.8250217_0.8250527_1.443799_193.975_92.91748_189.1927_159.0417_0_0_0_0_0_0_1_3.261425_0_0_8.png,0,1,7,0,50,50,1,0,0,0.8250217,0.8250527,1.443799,193.975,92.91748,189.1927,159.0417,0,0,0,0,0,0,1,3.261425,0,50,0,0,8,"(-2.9, -0.9, -2.2) (0.0, 1.0, 0.0, 0.3)","(-4.8, -0.9, -4.5) (0.0, 0.9, 0.0, -0.3)","(-5.7, -0.9, -4.4) (0.0, 1.0, 0.0, 0.1)","(-5.5, -0.9, -3.1) (0.0, 0.7, 0.0, -0.7)","(-5.3, -0.9, -4.8) (0.0, 1.0, 0.0, 0.3)","(-7.7, -0.9, -0.3) (0.0, 0.6, 0.0, -0.8)",_,_,"(-2.9, -0.9, -4.0) (0.0, 0.1, 0.0, 1.0)",_,_,"(-6.1, -0.9, -3.7) (0.0, -0.4, 0.0, 0.9)",
980,data/screenshots/980_1_0_7_0_50_50_1_0_0.8421909_0.5330442_0.9337097_1.223239_7.088089_160.8772_111.0912_282.3475_1_0_0_0_0_0_2_1.223239_1_0_9.png,1,0,7,0,50,50,1,0,0.8421909,0.5330442,0.9337097,1.223239,7.088089,160.8772,111.0912,282.3475,1,0,0,0,0,0,2,1.223239,1,4.770075,0,0,9,"(-8.5, -0.9, -0.2) (0.0, 0.9, 0.0, -0.4)","(-7.1, -0.9, -2.2) (0.0, 0.4, 0.0, 0.9)","(-8.1, -0.9, -1.2) (0.0, 0.6, 0.0, 0.8)","(-7.5, -0.9, -0.4) (0.0, 0.9, 0.0, 0.5)","(-4.0, -0.9, -0.8) (0.0, 0.6, 0.0, 0.8)",_,_,_,"(-6.3, -0.9, -3.7) (0.0, 0.8, 0.0, 0.6)","(-8.6, -0.9, -2.1) (0.0, 0.9, 0.0, 0.5)","(-2.8, -0.9, -3.2) (0.0, 0.2, 0.0, 1.0)","(-7.4, -0.9, -1.8) (0.0, 1.0, 0.0, 0.3)",
981,data/screenshots/981_0_1_7_0_50_50_1_0_0_1.405675_1.916501_2.291466_278.5288_265.1991_191.5458_243.8794_0_0_0_0_0_0_1_4.605052_0_2_8.png,0,1,7,0,50,50,1,0,0,1.405675,1.916501,2.291466,278.5288,265.1991,191.5458,243.8794,0,0,0,0,0,0,1,4.605052,0,50,2,0,8,"(-3.1, -0.9, -3.4) (0.0, 1.0, 0.0, 0.2)","(-7.8, -0.9, -1.8) (0.0, 0.8, 0.0, 0.6)","(-4.9, -0.9, -3.2) (0.0, 0.5, 0.0, 0.9)","(-7.3, -0.9, -2.2) (0.0, 0.5, 0.0, -0.8)",_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)","(-4.3, -0.9, -3.2) (0.0, 0.9, 0.0, -0.4)",_,_,"(-7.9, -0.9, -0.4) (0.0, -0.8, 0.0, 0.6)",
982,data/screenshots/982_0_1_0_0_50_50_1_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_1_0_2.png,0,1,0,0,50,50,1,0,0,50,50,50,1000,1000,1000,1000,0,0,0,0,0,0,0,50,1,1.918527,0,0,2,_,_,_,_,_,_,_,_,_,_,"(-4.4, -0.9, -3.1) (0.0, 0.8, 0.0, 0.6)","(-2.7, -0.9, -4.0) (-0.1, 0.7, 0.1, 0.7)",
983,data/screenshots/983_0_1_6_0_50_50_1_0_0_0.6374304_0.7823917_1.282784_237.9953_343.2057_35.23784_191.8918_0_1_1_0_0_0_0_50_1_0_8.png,0,1,6,0,50,50,1,0,0,0.6374304,0.7823917,1.282784,237.9953,343.2057,35.23784,191.8918,0,1,1,0,0,0,0,50,1,2.107445,0,0,8,"(-4.3, -0.9, -2.3) (0.0, 0.4, 0.0, -0.9)","(-2.9, -0.9, -3.5) (0.0, 0.7, 0.0, 0.7)","(-5.8, -0.9, -3.0) (0.0, 0.9, 0.0, 0.4)","(-8.2, -0.9, -1.5) (0.0, 0.6, 0.0, 0.8)","(-5.0, -0.9, -4.4) (0.0, 0.0, 0.0, -1.0)","(-3.2, -0.9, -2.6) (0.0, 0.2, 0.0, -1.0)",_,_,_,_,"(-4.4, -0.9, -0.7) (0.0, 0.0, 0.0, -1.0)","(-4.0, -0.9, -2.8) (-0.1, 0.7, 0.1, 0.7)",
